 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20061121   ,1900,     388.6,     288.5,    -100.1
20061121   ,2000,     377.8,     325.3,     -52.4
20061121   ,2100,     475.8,     367.3,    -108.5
20061121   ,2200,     432.7,     418.4,     -14.4
20061121   ,2300,     354.2,     493.6,     139.4
20061122   ,0   ,     262.7,     449.6,     186.9
20061122   ,100 ,     258.6,     363.7,     105.1
20061122   ,200 ,     246.0,     363.0,     116.9
20061122   ,300 ,     251.8,     350.6,      98.7
20061122   ,400 ,     269.5,     324.9,      55.4
20061122   ,500 ,     336.2,     286.5,     -49.7
20061122   ,600 ,     294.1,     375.7,      81.6
20061122   ,700 ,     245.3,     347.4,     102.0
20061122   ,800 ,     218.9,     242.8,      23.9
20061122   ,900 ,     212.3,     191.8,     -20.5
20061122   ,1000,     154.2,     152.7,      -1.6
20061122   ,1100,     170.8,     209.3,      38.5
20061122   ,1200,     144.7,     324.1,     179.4
20061122   ,1300,      58.2,     247.4,     189.3
20061122   ,1400,      27.0,     185.5,     158.5
20061122   ,1500,      36.8,     194.8,     158.0
20061122   ,1600,      53.6,     126.1,      72.5
20061122   ,1700,      58.2,     180.9,     122.6
20061122   ,1800,      58.6,     203.8,     145.2
20061122   ,1900,      24.8,     167.9,     143.1
20061122   ,2000,      25.9,     175.1,     149.1
20061122   ,2100,      59.2,     201.3,     142.1
20061122   ,2200,      34.4,      53.9,      19.5
20061122   ,2300,      39.3,     155.2,     116.0
20061123   ,0   ,      93.8,     241.7,     147.9
20061123   ,100 ,     104.0,     299.0,     195.1
20061123   ,200 ,     105.8,     332.6,     226.8
20061123   ,300 ,     144.6,     224.1,      79.5
20061123   ,400 ,     258.5,     261.3,       2.8
20061123   ,500 ,     291.8,     165.3,    -126.5
20061123   ,600 ,     296.3,     182.1,    -114.1
20061123   ,700 ,     336.4,     157.2,    -179.1
20061123   ,800 ,     340.4,     149.9,    -190.6
20061123   ,900 ,     351.7,     129.6,    -222.1
20061123   ,1000,     279.1,      85.1,    -194.0
20061123   ,1100,     128.7,     114.4,     -14.3
20061123   ,1200,     227.1,     252.4,      25.3
20061123   ,1300,     258.8,     187.3,     -71.5
20061123   ,1400,     174.5,     231.6,      57.1
20061123   ,1500,     132.6,     264.5,     131.9
20061123   ,1600,     199.4,     235.6,      36.2
20061123   ,1700,     128.8,     282.7,     153.9
20061123   ,1800,      77.9,     186.9,     109.0
20061123   ,1900,      36.4,      97.8,      61.3
20061123   ,2000,       2.6,     120.5,     117.9
20061123   ,2100,       0.5,      47.0,      46.6
20061123   ,2200,       0.0,      43.3,      43.3
20061123   ,2300,       0.0,     155.0,     155.0
20061124   ,0   ,       0.0,     233.0,     233.0
20061124   ,100 ,       0.0,     226.3,     226.3
20061124   ,200 ,       0.0,     262.8,     262.8
20061124   ,300 ,       0.0,     273.5,     273.5
20061124   ,400 ,       0.0,     174.9,     174.9
20061124   ,500 ,       0.8,     149.5,     148.8
20061124   ,600 ,      29.5,      96.2,      66.7
20061124   ,700 ,      58.0,     328.3,     270.4
20061124   ,800 ,     116.5,     210.8,      94.2
20061124   ,900 ,     112.9,     211.3,      98.4
20061124   ,1000,      83.1,      63.8,     -19.3
20061124   ,1100,      80.5,      66.6,     -14.0
20061124   ,1200,      61.0,      60.7,      -0.2
20061124   ,1300,      17.7,      29.3,      11.7
20061124   ,1400,      29.8,      14.7,     -15.1
20061124   ,1500,      21.5,       6.3,     -15.2
20061124   ,1600,      53.5,      41.0,     -12.5
20061124   ,1700,      37.5,      28.3,      -9.3
20061124   ,1800,      30.6,       7.6,     -22.9
20061124   ,1900,      50.1,      24.2,     -25.9
20061124   ,2000,      47.3,     157.0,     109.7
20061124   ,2100,      84.1,     167.9,      83.8
20061124   ,2200,     172.1,     174.3,       2.2
20061124   ,2300,     317.6,     187.0,    -130.6
20061125   ,0   ,     386.9,     207.5,    -179.3
20061125   ,100 ,     341.3,     258.5,     -82.8
20061125   ,200 ,     332.6,     312.2,     -20.4
20061125   ,300 ,     303.0,     182.9,    -120.0
20061125   ,400 ,     324.3,     162.0,    -162.3
20061125   ,500 ,     286.7,     345.7,      59.0
20061125   ,600 ,     293.5,     324.6,      31.2
20061125   ,700 ,     252.7,     430.1,     177.4
20061125   ,800 ,     234.4,     327.6,      93.2
20061125   ,900 ,     262.4,     147.7,    -114.7
20061125   ,1000,     234.3,     110.6,    -123.7
20061125   ,1100,     176.9,     174.6,      -2.3
20061125   ,1200,     167.8,     181.9,      14.1
20061125   ,1300,      84.8,      98.8,      14.0
20061125   ,1400,      32.8,     157.2,     124.4
20061125   ,1500,      40.3,     213.1,     172.8
20061125   ,1600,      61.4,     199.0,     137.7
20061125   ,1700,      19.6,     327.3,     307.7
20061125   ,1800,      12.1,     321.7,     309.7
20061125   ,1900,      22.3,     460.2,     437.9
20061125   ,2000,      58.1,     419.9,     361.9
20061125   ,2100,      56.1,     404.8,     348.7
20061125   ,2200,      38.7,     298.0,     259.3
20061125   ,2300,      65.3,     353.9,     288.6
20061126   ,0   ,      14.4,     300.4,     286.1
20061126   ,100 ,      19.7,     370.7,     351.0
20061126   ,200 ,      90.7,     431.4,     340.7
20061126   ,300 ,     267.9,     596.1,     328.2
20061126   ,400 ,     403.5,     573.7,     170.2
20061126   ,500 ,     355.0,     481.6,     126.6
20061126   ,600 ,     256.4,     553.3,     296.9
20061126   ,700 ,     179.9,     394.2,     214.3
20061126   ,800 ,     126.1,     377.9,     251.9
20061126   ,900 ,      85.3,     286.5,     201.1
20061126   ,1000,      79.7,     184.2,     104.5
20061126   ,1100,      82.6,     185.8,     103.2
20061126   ,1200,      65.5,     223.9,     158.4
20061126   ,1300,      24.3,     155.8,     131.4
20061126   ,1400,      14.5,     103.6,      89.1
20061126   ,1500,      19.3,      75.4,      56.2
20061126   ,1600,      35.1,      69.6,      34.5
20061126   ,1700,      19.5,      69.8,      50.3
20061126   ,1800,       0.1,     119.8,     119.7
20061126   ,1900,       0.3,     143.8,     143.5
20061126   ,2000,       0.8,     175.6,     174.8
20061126   ,2100,       6.3,     194.3,     188.0
20061126   ,2200,       0.7,     398.9,     398.2
20061126   ,2300,       0.2,     395.1,     394.9
20061127   ,0   ,       0.2,     385.2,     385.0
20061127   ,100 ,       0.0,     333.2,     333.2
20061127   ,200 ,       1.9,     312.0,     310.1
20061127   ,300 ,       1.5,     214.1,     212.6
20061127   ,400 ,       0.0,     216.1,     216.1
20061127   ,500 ,       0.0,     237.0,     237.0
20061127   ,600 ,       0.0,     310.3,     310.3
20061127   ,700 ,       0.1,     201.7,     201.6
20061127   ,800 ,       0.2,     220.7,     220.6
20061127   ,900 ,      21.1,     245.0,     223.9
20061127   ,1000,      39.3,     124.5,      85.2
20061127   ,1100,      28.1,     184.6,     156.6
20061127   ,1200,      26.1,     227.2,     201.1
20061127   ,1300,      31.0,     184.3,     153.3
20061127   ,1400,      85.3,      79.3,      -6.1
20061127   ,1500,     108.8,     131.1,      22.2
20061127   ,1600,     144.5,     177.7,      33.2
20061127   ,1700,     119.6,     166.2,      46.6
20061127   ,1800,      79.2,     127.1,      47.9
20061127   ,1900,      67.5,     166.0,      98.5
20061127   ,2000,      73.9,      86.7,      12.9
20061127   ,2100,      60.7,      69.5,       8.8
20061127   ,2200,      69.1,      75.6,       6.6
20061127   ,2300,     151.3,     138.5,     -12.7
20061128   ,0   ,     202.1,     166.4,     -35.7
20061128   ,100 ,     279.5,     170.3,    -109.1
20061128   ,200 ,     235.1,     265.9,      30.8
20061128   ,300 ,      77.1,     178.7,     101.6
20061128   ,400 ,      34.7,     259.5,     224.7
20061128   ,500 ,       9.6,     302.0,     292.4
20061128   ,600 ,       0.0,     366.8,     366.8
20061128   ,700 ,       3.0,     375.7,     372.7
20061128   ,800 ,      42.2,     236.8,     194.6
20061128   ,900 ,      39.4,     176.4,     137.0
20061128   ,1000,      31.2,     113.3,      82.1
20061128   ,1100,      26.9,      54.8,      27.9
20061128   ,1200,      18.7,      85.9,      67.2
20061128   ,1300,      50.4,      39.4,     -11.0
20061128   ,1400,      38.2,      59.4,      21.2
20061128   ,1500,      69.6,     131.6,      61.9
20061128   ,1600,     202.6,     205.1,       2.6
20061128   ,1700,     227.4,     139.0,     -88.5
20061128   ,1800,     296.5,     115.7,    -180.8
20061128   ,1900,     406.4,     144.1,    -262.2
20061128   ,2000,     526.5,     345.4,    -181.1
20061128   ,2100,     568.3,     292.4,    -275.9
20061128   ,2200,     618.2,     411.5,    -206.7
20061128   ,2300,     648.4,     285.0,    -363.3
20061129   ,0   ,     623.6,     386.3,    -237.3
20061129   ,100 ,     551.8,     365.2,    -186.6
20061129   ,200 ,     546.9,     374.1,    -172.8
20061129   ,300 ,     605.3,     417.7,    -187.6
20061129   ,400 ,     589.3,     523.4,     -65.9
20061129   ,500 ,     524.8,     491.3,     -33.5
20061129   ,600 ,     568.0,     498.0,     -70.0
20061129   ,700 ,     574.5,     411.2,    -163.3
20061129   ,800 ,     538.8,     486.7,     -52.2
20061129   ,900 ,     489.6,     396.9,     -92.7
20061129   ,1000,     396.6,     433.5,      36.9
20061129   ,1100,     334.2,     386.1,      51.9
20061129   ,1200,     365.5,     432.7,      67.2
20061129   ,1300,     363.1,     380.2,      17.2
20061129   ,1400,     332.3,     325.1,      -7.2
20061129   ,1500,     368.8,     324.7,     -44.1
20061129   ,1600,     460.8,     407.4,     -53.3
20061129   ,1700,     539.1,     392.7,    -146.4
20061129   ,1800,     631.1,     507.2,    -123.9
20061129   ,1900,     627.1,     416.5,    -210.5
20061129   ,2000,     572.3,     427.7,    -144.5
20061129   ,2100,     517.8,     372.3,    -145.5
20061129   ,2200,     307.0,     385.8,      78.8
20061129   ,2300,     228.1,     303.0,      75.0
20061130   ,0   ,     218.3,     311.0,      92.7
20061130   ,100 ,     291.2,     298.4,       7.1
20061130   ,200 ,     304.7,     324.6,      19.9
20061130   ,300 ,     231.0,     342.6,     111.6
20061130   ,400 ,     403.3,     397.0,      -6.3
20061130   ,500 ,     240.4,     355.8,     115.4
20061130   ,600 ,     164.9,     309.5,     144.6
20061130   ,700 ,      60.0,     290.6,     230.7
20061130   ,800 ,     111.9,     338.4,     226.5
20061130   ,900 ,     231.3,     381.8,     150.5
20061130   ,1000,     465.6,     405.0,     -60.6
20061130   ,1100,     470.8,     430.0,     -40.8
20061130   ,1200,     346.5,     337.6,      -8.9
20061130   ,1300,     149.4,     191.7,      42.2
20061130   ,1400,     192.8,     214.3,      21.5
20061130   ,1500,     223.3,     232.0,       8.7
20061130   ,1600,     296.2,     266.7,     -29.4
20061130   ,1700,     181.1,     234.4,      53.3
20061130   ,1800,     245.2,     279.8,      34.6
20061130   ,1900,     215.5,     298.9,      83.5
20061130   ,2000,     278.5,     313.0,      34.5
20061130   ,2100,     263.6,     261.4,      -2.2
20061130   ,2200,     223.7,     276.1,      52.4
20061130   ,2300,     124.5,     172.6,      48.0
20061201   ,0   ,     122.6,     184.1,      61.5
20061201   ,100 ,     164.0,     142.6,     -21.4
20061201   ,200 ,     176.4,     140.1,     -36.3
20061201   ,300 ,     202.6,     189.7,     -12.9
20061201   ,400 ,     228.7,     165.1,     -63.5
20061201   ,500 ,     194.6,     205.0,      10.4
20061201   ,600 ,     252.6,     232.5,     -20.2
20061201   ,700 ,     351.7,     247.1,    -104.6
20061201   ,800 ,     386.1,     248.1,    -138.0
20061201   ,900 ,     409.7,     234.1,    -175.6
20061201   ,1000,     509.2,     341.5,    -167.7
20061201   ,1100,     622.6,     307.0,    -315.5
20061201   ,1200,     670.3,     260.7,    -409.6
20061201   ,1300,     695.6,     227.2,    -468.5
20061201   ,1400,     717.5,     303.2,    -414.4
20061201   ,1500,     717.6,     215.9,    -501.7
20061201   ,1600,     703.1,     209.4,    -493.7
20061201   ,1700,     720.5,     323.2,    -397.3
20061201   ,1800,     729.0,     306.9,    -422.2
20061201   ,1900,     629.9,     430.0,    -199.8
20061201   ,2000,     181.0,     244.2,      63.2
20061201   ,2100,     328.9,     230.8,     -98.1
20061201   ,2200,     663.3,     363.1,    -300.2
20061201   ,2300,     706.6,     407.5,    -299.1
20061202   ,0   ,     724.0,     359.2,    -364.8
20061202   ,100 ,     712.3,     353.9,    -358.4
20061202   ,200 ,     690.9,     348.4,    -342.5
20061202   ,300 ,     706.9,     320.2,    -386.7
20061202   ,400 ,     707.6,     400.7,    -307.0
20061202   ,500 ,     683.4,     346.1,    -337.3
20061202   ,600 ,     691.3,     340.7,    -350.5
20061202   ,700 ,     709.5,     354.2,    -355.3
20061202   ,800 ,     714.2,     439.8,    -274.4
20061202   ,900 ,     713.0,     401.2,    -311.8
20061202   ,1000,     699.6,     512.4,    -187.2
20061202   ,1100,     687.0,     509.6,    -177.4
20061202   ,1200,     618.7,     516.8,    -101.9
20061202   ,1300,     558.8,     498.8,     -60.0
20061202   ,1400,     583.7,     528.3,     -55.4
20061202   ,1500,     622.2,     636.1,      13.9
20061202   ,1600,     674.1,     773.0,      98.9
20061202   ,1700,     660.7,     742.4,      81.7
20061202   ,1800,     548.3,     621.6,      73.3
20061202   ,1900,     521.8,     693.8,     172.0
20061202   ,2000,     618.5,     677.0,      58.4
20061202   ,2100,     631.4,     645.5,      14.2
20061202   ,2200,     566.6,     544.6,     -22.1
20061202   ,2300,     484.4,     490.4,       6.0
20061203   ,0   ,     630.6,     512.9,    -117.7
20061203   ,100 ,     610.8,     576.7,     -34.1
20061203   ,200 ,     502.2,     456.8,     -45.5
20061203   ,300 ,     535.6,     538.3,       2.6
20061203   ,400 ,     510.2,     552.0,      41.8
20061203   ,500 ,     471.5,     505.5,      34.0
20061203   ,600 ,     530.0,     502.7,     -27.3
20061203   ,700 ,     440.3,     550.9,     110.6
20061203   ,800 ,     372.2,     520.3,     148.0
20061203   ,900 ,     378.9,     365.7,     -13.2
20061203   ,1000,     414.3,     416.7,       2.4
20061203   ,1100,     370.3,     378.2,       7.9
20061203   ,1200,     380.2,     386.3,       6.1
20061203   ,1300,     536.1,     370.0,    -166.1
20061203   ,1400,     570.4,     437.9,    -132.6
20061203   ,1500,     633.8,     455.2,    -178.6
20061203   ,1600,     660.4,     569.8,     -90.5
20061203   ,1700,     653.8,     520.8,    -132.9
20061203   ,1800,     652.0,     505.1,    -146.9
20061203   ,1900,     675.4,     531.6,    -143.9
20061203   ,2000,     684.0,     488.8,    -195.3
20061203   ,2100,     674.5,     463.5,    -211.0
20061203   ,2200,     621.0,     479.8,    -141.3
20061203   ,2300,     559.8,     329.7,    -230.1
20061204   ,0   ,     518.6,     370.5,    -148.1
20061204   ,100 ,     554.2,     274.1,    -280.1
20061204   ,200 ,     543.7,     233.5,    -310.3
20061204   ,300 ,     609.4,     279.7,    -329.7
20061204   ,400 ,     622.4,     304.5,    -317.8
20061204   ,500 ,     540.3,     288.3,    -252.0
20061204   ,600 ,     510.7,     204.8,    -305.9
20061204   ,700 ,     514.8,     173.9,    -340.8
20061204   ,800 ,     482.6,     142.9,    -339.7
20061204   ,900 ,     370.6,     101.3,    -269.3
20061204   ,1000,     250.1,     120.5,    -129.6
20061204   ,1100,     179.4,     119.0,     -60.3
20061204   ,1200,     148.1,     104.4,     -43.7
20061204   ,1300,     118.1,     113.9,      -4.2
20061204   ,1400,     192.6,     191.2,      -1.5
20061204   ,1500,     344.5,     167.8,    -176.7
20061204   ,1600,     351.1,     272.4,     -78.7
20061204   ,1700,     344.2,     287.2,     -57.0
20061204   ,1800,     448.7,     226.5,    -222.2
20061204   ,1900,     481.2,     312.5,    -168.7
20061204   ,2000,     556.5,     294.0,    -262.5
20061204   ,2100,     589.8,     365.8,    -224.0
20061204   ,2200,     570.6,     349.7,    -220.9
20061204   ,2300,     550.6,     350.7,    -199.8
20061205   ,0   ,     553.9,     313.2,    -240.7
20061205   ,100 ,     590.0,     220.0,    -370.0
20061205   ,200 ,     537.0,     236.7,    -300.3
20061205   ,300 ,     562.4,     365.1,    -197.3
20061205   ,400 ,     597.0,     393.2,    -203.7
20061205   ,500 ,     437.6,     338.4,     -99.3
20061205   ,600 ,     329.1,     345.7,      16.6
20061205   ,700 ,     344.2,     326.4,     -17.7
20061205   ,800 ,     410.4,     352.8,     -57.6
20061205   ,900 ,     353.7,     313.3,     -40.4
20061205   ,1000,     331.9,     375.7,      43.8
20061205   ,1100,     353.1,     318.6,     -34.5
20061205   ,1200,     324.6,     293.3,     -31.3
20061205   ,1300,     281.6,     344.4,      62.8
20061205   ,1400,     295.7,     394.9,      99.2
20061205   ,1500,     318.9,     348.1,      29.2
20061205   ,1600,     259.0,     284.5,      25.5
20061205   ,1700,     301.5,     221.2,     -80.3
20061205   ,1800,     359.3,     301.6,     -57.7
20061205   ,1900,     395.3,     278.1,    -117.1
20061205   ,2000,     390.4,     308.6,     -81.8
20061205   ,2100,     400.7,     265.9,    -134.8
